epoch,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX
892,423,423,423,512.4736842,512.4736842,512.4736842,338.5789474,338.5789474,338.5789474,96.42105263,96.42105263,96.42105263,337.8947368,337.8947368,337.8947368,853.6315789,853.6315789,853.6315789
893,443.5789474,443.5789474,443.5789474,630.3684211,630.3684211,630.3684211,325.6315789,325.6315789,325.6315789,132.2631579,132.2631579,132.2631579,453.6842105,453.6842105,453.6842105,346.8947368,346.8947368,346.8947368
894,453.6842105,453.6842105,453.6842105,210.2105263,210.2105263,210.2105263,462.5789474,462.5789474,462.5789474,98.89473684,98.89473684,98.89473684,389.3157895,389.3157895,389.3157895,307.8947368,307.8947368,307.8947368
895,387.9473684,387.9473684,387.9473684,458.1052632,458.1052632,458.1052632,358.3157895,358.3157895,358.3157895,75.31578947,75.31578947,75.31578947,382.5789474,382.5789474,382.5789474,533.5789474,533.5789474,533.5789474
896,381.3684211,381.3684211,381.3684211,468.5789474,468.5789474,468.5789474,425.9473684,425.9473684,425.9473684,70.52631579,70.52631579,70.52631579,423.8421053,423.8421053,423.8421053,531.4210526,531.4210526,531.4210526
897,478.5263158,478.5263158,478.5263158,214.6842105,214.6842105,214.6842105,346,346,346,169.9473684,169.9473684,169.9473684,286.5263158,286.5263158,286.5263158,524.0526316,524.0526316,524.0526316
898,446.6315789,446.6315789,446.6315789,253.4210526,253.4210526,253.4210526,340.4736842,340.4736842,340.4736842,119.2631579,119.2631579,119.2631579,420.0526316,420.0526316,420.0526316,411.2631579,411.2631579,411.2631579
899,435.3157895,435.3157895,435.3157895,327.5789474,327.5789474,327.5789474,369.8421053,369.8421053,369.8421053,101.6315789,101.6315789,101.6315789,484.0526316,484.0526316,484.0526316,280.8947368,280.8947368,280.8947368
900,442.8947368,442.8947368,442.8947368,437.2631579,437.2631579,437.2631579,411.1052632,411.1052632,411.1052632,154.3684211,154.3684211,154.3684211,412.7894737,412.7894737,412.7894737,371.3157895,371.3157895,371.3157895
901,388.7894737,388.7894737,388.7894737,157.9473684,157.9473684,157.9473684,271.8421053,271.8421053,271.8421053,165.5263158,165.5263158,165.5263158,455.4736842,455.4736842,455.4736842,294.6842105,294.6842105,294.6842105
902,501.8421053,501.8421053,501.8421053,251.7368421,251.7368421,251.7368421,345.0526316,345.0526316,345.0526316,109.1052632,109.1052632,109.1052632,251.5263158,251.5263158,251.5263158,423.6315789,423.6315789,423.6315789
903,348.2105263,348.2105263,348.2105263,187.1578947,187.1578947,187.1578947,390.4210526,390.4210526,390.4210526,121.2631579,121.2631579,121.2631579,372.6315789,372.6315789,372.6315789,379,379,379
904,387.6315789,387.6315789,387.6315789,480.5263158,480.5263158,480.5263158,376.1578947,376.1578947,376.1578947,115.4736842,115.4736842,115.4736842,447.4210526,447.4210526,447.4210526,271.3684211,271.3684211,271.3684211
905,317.4210526,317.4210526,317.4210526,401.3684211,401.3684211,401.3684211,343.8947368,343.8947368,343.8947368,92.21052632,92.21052632,92.21052632,339,339,339,406.0526316,406.0526316,406.0526316
906,371.1052632,371.1052632,371.1052632,118.1578947,118.1578947,118.1578947,327.6315789,327.6315789,327.6315789,127.9473684,127.9473684,127.9473684,454.6315789,454.6315789,454.6315789,500.1578947,500.1578947,500.1578947
907,420.8947368,420.8947368,420.8947368,337.8947368,337.8947368,337.8947368,294,294,294,160.8947368,160.8947368,160.8947368,394.9473684,394.9473684,394.9473684,423.6842105,423.6842105,423.6842105
908,371.6315789,371.6315789,371.6315789,228.4210526,228.4210526,228.4210526,295.4736842,295.4736842,295.4736842,149.5789474,149.5789474,149.5789474,448.5263158,448.5263158,448.5263158,559.6315789,559.6315789,559.6315789
909,378.7894737,378.7894737,378.7894737,146.9473684,146.9473684,146.9473684,261.8421053,261.8421053,261.8421053,184.1578947,184.1578947,184.1578947,425,425,425,440.5789474,440.5789474,440.5789474
910,448.2105263,448.2105263,448.2105263,217.1052632,217.1052632,217.1052632,280.1052632,280.1052632,280.1052632,103.6315789,103.6315789,103.6315789,349.7368421,349.7368421,349.7368421,314.7894737,314.7894737,314.7894737
911,355.9473684,355.9473684,355.9473684,310.1052632,310.1052632,310.1052632,245.3157895,245.3157895,245.3157895,161.3157895,161.3157895,161.3157895,410.6315789,410.6315789,410.6315789,416.6842105,416.6842105,416.6842105
912,369.2631579,369.2631579,369.2631579,299.8421053,299.8421053,299.8421053,256.8947368,256.8947368,256.8947368,126.8421053,126.8421053,126.8421053,497,497,497,399.7894737,399.7894737,399.7894737
913,343.0526316,343.0526316,343.0526316,544.3157895,544.3157895,544.3157895,271.3684211,271.3684211,271.3684211,134.6842105,134.6842105,134.6842105,433.2631579,433.2631579,433.2631579,464.4736842,464.4736842,464.4736842
914,318.7368421,318.7368421,318.7368421,430.8947368,430.8947368,430.8947368,389.2631579,389.2631579,389.2631579,76.94736842,76.94736842,76.94736842,397.5789474,397.5789474,397.5789474,458.0526316,458.0526316,458.0526316
915,413.6842105,413.6842105,413.6842105,502.3684211,502.3684211,502.3684211,279.3157895,279.3157895,279.3157895,92.10526316,92.10526316,92.10526316,336.0526316,336.0526316,336.0526316,446.5263158,446.5263158,446.5263158
916,376,376,376,413.0526316,413.0526316,413.0526316,324.7368421,324.7368421,324.7368421,139.6842105,139.6842105,139.6842105,389.9473684,389.9473684,389.9473684,692.5263158,692.5263158,692.5263158
917,406.4210526,406.4210526,406.4210526,275.7894737,275.7894737,275.7894737,432.7894737,432.7894737,432.7894737,158.7894737,158.7894737,158.7894737,344,344,344,501.9473684,501.9473684,501.9473684
918,369.7368421,369.7368421,369.7368421,334.0526316,334.0526316,334.0526316,323.7368421,323.7368421,323.7368421,90.36842105,90.36842105,90.36842105,405.6842105,405.6842105,405.6842105,567.7894737,567.7894737,567.7894737
919,365.1578947,365.1578947,365.1578947,218.7894737,218.7894737,218.7894737,257.6842105,257.6842105,257.6842105,127.3157895,127.3157895,127.3157895,337.1052632,337.1052632,337.1052632,486.4736842,486.4736842,486.4736842
920,326.6315789,326.6315789,326.6315789,342.1052632,342.1052632,342.1052632,427.8421053,427.8421053,427.8421053,108.4210526,108.4210526,108.4210526,467.8947368,467.8947368,467.8947368,500.1052632,500.1052632,500.1052632
921,413.6842105,413.6842105,413.6842105,208,208,208,191.6842105,191.6842105,191.6842105,109.9473684,109.9473684,109.9473684,291.8421053,291.8421053,291.8421053,460.6842105,460.6842105,460.6842105
922,383.3157895,383.3157895,383.3157895,415.3157895,415.3157895,415.3157895,283.7368421,283.7368421,283.7368421,109.4736842,109.4736842,109.4736842,383.0526316,383.0526316,383.0526316,488.2105263,488.2105263,488.2105263
923,349.7894737,349.7894737,349.7894737,373.9473684,373.9473684,373.9473684,191.7368421,191.7368421,191.7368421,120.3157895,120.3157895,120.3157895,453.6842105,453.6842105,453.6842105,538.3684211,538.3684211,538.3684211
924,392,392,392,352.1052632,352.1052632,352.1052632,320.8421053,320.8421053,320.8421053,145.9473684,145.9473684,145.9473684,497.8421053,497.8421053,497.8421053,501.5263158,501.5263158,501.5263158
925,339.6315789,339.6315789,339.6315789,383.7894737,383.7894737,383.7894737,222.0526316,222.0526316,222.0526316,155.9473684,155.9473684,155.9473684,632,632,632,466.3684211,466.3684211,466.3684211
926,402,402,402,403.3684211,403.3684211,403.3684211,301.0526316,301.0526316,301.0526316,88.63157895,88.63157895,88.63157895,592,592,592,450.7368421,450.7368421,450.7368421
927,415.6842105,415.6842105,415.6842105,395.9473684,395.9473684,395.9473684,164.2631579,164.2631579,164.2631579,125.5789474,125.5789474,125.5789474,570.9473684,570.9473684,570.9473684,428.5263158,428.5263158,428.5263158
928,420.2105263,420.2105263,420.2105263,436.5263158,436.5263158,436.5263158,306.2105263,306.2105263,306.2105263,111.6315789,111.6315789,111.6315789,472.2105263,472.2105263,472.2105263,350.7368421,350.7368421,350.7368421
929,338.4736842,338.4736842,338.4736842,533.1052632,533.1052632,533.1052632,273,273,273,110.6315789,110.6315789,110.6315789,411.7894737,411.7894737,411.7894737,,,
930,523.3684211,523.3684211,523.3684211,343.2631579,343.2631579,343.2631579,220,220,220,169,169,169,476.9473684,476.9473684,476.9473684,,,
931,375.3684211,375.3684211,375.3684211,375.2631579,375.2631579,375.2631579,246.5263158,246.5263158,246.5263158,89.42105263,89.42105263,89.42105263,494.8421053,494.8421053,494.8421053,,,
932,359.7894737,359.7894737,359.7894737,683.5263158,683.5263158,683.5263158,210.2631579,210.2631579,210.2631579,144.7368421,144.7368421,144.7368421,575.5789474,575.5789474,575.5789474,,,
933,510.4736842,510.4736842,510.4736842,588.1578947,588.1578947,588.1578947,309.4736842,309.4736842,309.4736842,123,123,123,545.6315789,545.6315789,545.6315789,,,
934,540.1578947,540.1578947,540.1578947,453.1578947,453.1578947,453.1578947,248.7894737,248.7894737,248.7894737,135.2631579,135.2631579,135.2631579,296.4210526,296.4210526,296.4210526,,,
935,420,420,420,595.2105263,595.2105263,595.2105263,270.6842105,270.6842105,270.6842105,116.1052632,116.1052632,116.1052632,443.0526316,443.0526316,443.0526316,,,
936,457.6315789,457.6315789,457.6315789,545.0526316,545.0526316,545.0526316,272.2631579,272.2631579,272.2631579,128,128,128,348.1052632,348.1052632,348.1052632,,,
937,421.2631579,421.2631579,421.2631579,397.8947368,397.8947368,397.8947368,334.0526316,334.0526316,334.0526316,135.7894737,135.7894737,135.7894737,499.2105263,499.2105263,499.2105263,,,
938,370.8947368,370.8947368,370.8947368,371.4736842,371.4736842,371.4736842,356.8947368,356.8947368,356.8947368,76.26315789,76.26315789,76.26315789,287.9473684,287.9473684,287.9473684,,,
939,402.7894737,402.7894737,402.7894737,477.9473684,477.9473684,477.9473684,270.5789474,270.5789474,270.5789474,167.4736842,167.4736842,167.4736842,410.5263158,410.5263158,410.5263158,,,
940,370,370,370,485.1578947,485.1578947,485.1578947,318.8947368,318.8947368,318.8947368,117.3684211,117.3684211,117.3684211,491.9473684,491.9473684,491.9473684,,,
941,497.4736842,497.4736842,497.4736842,348.1052632,348.1052632,348.1052632,303.8421053,303.8421053,303.8421053,112.7368421,112.7368421,112.7368421,497.1052632,497.1052632,497.1052632,,,
942,399.7368421,399.7368421,399.7368421,259.8421053,259.8421053,259.8421053,352.9473684,352.9473684,352.9473684,137.3157895,137.3157895,137.3157895,414.6315789,414.6315789,414.6315789,,,
943,417.4210526,417.4210526,417.4210526,441.6315789,441.6315789,441.6315789,224.2631579,224.2631579,224.2631579,106.3684211,106.3684211,106.3684211,550.9473684,550.9473684,550.9473684,,,
944,382.3684211,382.3684211,382.3684211,379.2631579,379.2631579,379.2631579,302.4736842,302.4736842,302.4736842,121.3157895,121.3157895,121.3157895,603.4210526,603.4210526,603.4210526,,,
945,375.2631579,375.2631579,375.2631579,306.3157895,306.3157895,306.3157895,276.1052632,276.1052632,276.1052632,117.7894737,117.7894737,117.7894737,609.4210526,609.4210526,609.4210526,,,
946,436.6842105,436.6842105,436.6842105,326.5263158,326.5263158,326.5263158,313.5263158,313.5263158,313.5263158,113.6315789,113.6315789,113.6315789,473.6315789,473.6315789,473.6315789,,,
947,367.1578947,367.1578947,367.1578947,362.1052632,362.1052632,362.1052632,256.8421053,256.8421053,256.8421053,193,193,193,461.3157895,461.3157895,461.3157895,,,
948,464.6315789,464.6315789,464.6315789,522.3684211,522.3684211,522.3684211,256.2105263,256.2105263,256.2105263,88.63157895,88.63157895,88.63157895,504.5789474,504.5789474,504.5789474,,,
949,440.8947368,440.8947368,440.8947368,429,429,429,393.7368421,393.7368421,393.7368421,125,125,125,505.8421053,505.8421053,505.8421053,,,
950,473.5789474,473.5789474,473.5789474,388.4210526,388.4210526,388.4210526,283.8421053,283.8421053,283.8421053,110.4210526,110.4210526,110.4210526,509.5789474,509.5789474,509.5789474,,,
951,553.5263158,553.5263158,553.5263158,521.3157895,521.3157895,521.3157895,294.2631579,294.2631579,294.2631579,82.42105263,82.42105263,82.42105263,460,460,460,,,
952,415.5263158,415.5263158,415.5263158,457.6315789,457.6315789,457.6315789,310.8421053,310.8421053,310.8421053,141.7894737,141.7894737,141.7894737,543.1578947,543.1578947,543.1578947,,,
953,432.7894737,432.7894737,432.7894737,463.5263158,463.5263158,463.5263158,336.6315789,336.6315789,336.6315789,127.1052632,127.1052632,127.1052632,443.3157895,443.3157895,443.3157895,,,
954,422.8947368,422.8947368,422.8947368,339,339,339,424.4736842,424.4736842,424.4736842,122.3157895,122.3157895,122.3157895,581.8421053,581.8421053,581.8421053,,,
955,422.3684211,422.3684211,422.3684211,492.1578947,492.1578947,492.1578947,293.2631579,293.2631579,293.2631579,115.7894737,115.7894737,115.7894737,560.6315789,560.6315789,560.6315789,,,
956,505.8947368,505.8947368,505.8947368,343.4736842,343.4736842,343.4736842,276.5263158,276.5263158,276.5263158,96.15789474,96.15789474,96.15789474,370.0526316,370.0526316,370.0526316,,,
957,453.4210526,453.4210526,453.4210526,406,406,406,417.5263158,417.5263158,417.5263158,106.8421053,106.8421053,106.8421053,552.8947368,552.8947368,552.8947368,,,
958,465.2105263,465.2105263,465.2105263,436.3157895,436.3157895,436.3157895,223.0526316,223.0526316,223.0526316,77.94736842,77.94736842,77.94736842,529.4736842,529.4736842,529.4736842,,,
959,423.2105263,423.2105263,423.2105263,491.2631579,491.2631579,491.2631579,351.3157895,351.3157895,351.3157895,123.5789474,123.5789474,123.5789474,511.6842105,511.6842105,511.6842105,,,
960,448.1052632,448.1052632,448.1052632,352.2105263,352.2105263,352.2105263,288.3157895,288.3157895,288.3157895,155.5789474,155.5789474,155.5789474,465.5263158,465.5263158,465.5263158,,,
961,461.7368421,461.7368421,461.7368421,388.7894737,388.7894737,388.7894737,297,297,297,87.89473684,87.89473684,87.89473684,511.0526316,511.0526316,511.0526316,,,
962,319.4736842,319.4736842,319.4736842,472.1052632,472.1052632,472.1052632,371.2631579,371.2631579,371.2631579,105.3157895,105.3157895,105.3157895,555.3684211,555.3684211,555.3684211,,,
963,383.3684211,383.3684211,383.3684211,348.8947368,348.8947368,348.8947368,244,244,244,110.5789474,110.5789474,110.5789474,378.8947368,378.8947368,378.8947368,,,
964,401.9473684,401.9473684,401.9473684,241.3157895,241.3157895,241.3157895,321.7894737,321.7894737,321.7894737,106.6315789,106.6315789,106.6315789,526.6842105,526.6842105,526.6842105,,,
965,570.1052632,570.1052632,570.1052632,395.4736842,395.4736842,395.4736842,382.6315789,382.6315789,382.6315789,121.6842105,121.6842105,121.6842105,410.5789474,410.5789474,410.5789474,,,
966,379.8421053,379.8421053,379.8421053,387.6315789,387.6315789,387.6315789,227.8421053,227.8421053,227.8421053,109.9473684,109.9473684,109.9473684,355.6315789,355.6315789,355.6315789,,,
967,454.1578947,454.1578947,454.1578947,364.7894737,364.7894737,364.7894737,287,287,287,76.15789474,76.15789474,76.15789474,453.1578947,453.1578947,453.1578947,,,
968,399.7368421,399.7368421,399.7368421,511.0526316,511.0526316,511.0526316,357.1052632,357.1052632,357.1052632,126.4736842,126.4736842,126.4736842,455.9473684,455.9473684,455.9473684,,,
969,451.4210526,451.4210526,451.4210526,337.5789474,337.5789474,337.5789474,356.9473684,356.9473684,356.9473684,109,109,109,491.8947368,491.8947368,491.8947368,,,
970,316.3684211,316.3684211,316.3684211,485.0526316,485.0526316,485.0526316,416.7368421,416.7368421,416.7368421,103.7368421,103.7368421,103.7368421,484.8421053,484.8421053,484.8421053,,,
971,326.1578947,326.1578947,326.1578947,341.0526316,341.0526316,341.0526316,214.3157895,214.3157895,214.3157895,112.5263158,112.5263158,112.5263158,543.3684211,543.3684211,543.3684211,,,
972,502.1052632,502.1052632,502.1052632,330.9473684,330.9473684,330.9473684,315.0526316,315.0526316,315.0526316,113.2631579,113.2631579,113.2631579,552.8947368,552.8947368,552.8947368,,,
973,323.1052632,323.1052632,323.1052632,402.4210526,402.4210526,402.4210526,268.4736842,268.4736842,268.4736842,79.42105263,79.42105263,79.42105263,516.2105263,516.2105263,516.2105263,,,
974,352.5789474,352.5789474,352.5789474,453.5263158,453.5263158,453.5263158,321.2105263,321.2105263,321.2105263,111.5263158,111.5263158,111.5263158,402,402,402,,,
975,484.3684211,484.3684211,484.3684211,448.5789474,448.5789474,448.5789474,322.8421053,322.8421053,322.8421053,155.5789474,155.5789474,155.5789474,395.7368421,395.7368421,395.7368421,,,
976,423.8421053,423.8421053,423.8421053,430.2631579,430.2631579,430.2631579,304.3157895,304.3157895,304.3157895,145.9473684,145.9473684,145.9473684,542.5789474,542.5789474,542.5789474,,,
977,369.6842105,369.6842105,369.6842105,419.0526316,419.0526316,419.0526316,300.0526316,300.0526316,300.0526316,124.4210526,124.4210526,124.4210526,475.1578947,475.1578947,475.1578947,,,
978,566.8421053,566.8421053,566.8421053,471.3684211,471.3684211,471.3684211,380.4736842,380.4736842,380.4736842,129.5789474,129.5789474,129.5789474,427.6842105,427.6842105,427.6842105,,,
979,487.8947368,487.8947368,487.8947368,452.7368421,452.7368421,452.7368421,353.0526316,353.0526316,353.0526316,102.2105263,102.2105263,102.2105263,306.5789474,306.5789474,306.5789474,,,
980,455.4210526,455.4210526,455.4210526,512.8947368,512.8947368,512.8947368,292.5789474,292.5789474,292.5789474,157.9473684,157.9473684,157.9473684,426.2105263,426.2105263,426.2105263,,,
981,359.0526316,359.0526316,359.0526316,508.2105263,508.2105263,508.2105263,350.9473684,350.9473684,350.9473684,191.1052632,191.1052632,191.1052632,230.7894737,230.7894737,230.7894737,,,
982,341.4210526,341.4210526,341.4210526,374.1052632,374.1052632,374.1052632,307.5789474,307.5789474,307.5789474,147.3157895,147.3157895,147.3157895,477.6842105,477.6842105,477.6842105,,,
983,443,443,443,362.2105263,362.2105263,362.2105263,333.4210526,333.4210526,333.4210526,149.8421053,149.8421053,149.8421053,386.5263158,386.5263158,386.5263158,,,
984,437.3157895,437.3157895,437.3157895,327.3157895,327.3157895,327.3157895,321.1578947,321.1578947,321.1578947,141.8421053,141.8421053,141.8421053,568.6315789,568.6315789,568.6315789,,,
985,337.2631579,337.2631579,337.2631579,441.1052632,441.1052632,441.1052632,274.5263158,274.5263158,274.5263158,143.4210526,143.4210526,143.4210526,327.8421053,327.8421053,327.8421053,,,
986,458.2631579,458.2631579,458.2631579,360.5789474,360.5789474,360.5789474,326.5789474,326.5789474,326.5789474,121.4210526,121.4210526,121.4210526,305.3157895,305.3157895,305.3157895,,,
987,442.2105263,442.2105263,442.2105263,327.4210526,327.4210526,327.4210526,335.7894737,335.7894737,335.7894737,162.5263158,162.5263158,162.5263158,435.0526316,435.0526316,435.0526316,,,
