epoch,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX
904,194.1052632,194.1052632,194.1052632,70.78947368,70.78947368,70.78947368,191.4736842,191.4736842,191.4736842,179.6315789,179.6315789,179.6315789,263.1578947,263.1578947,263.1578947,302.7894737,302.7894737,302.7894737
905,148.9473684,148.9473684,148.9473684,60.89473684,60.89473684,60.89473684,241.4210526,241.4210526,241.4210526,111.4736842,111.4736842,111.4736842,277.7894737,277.7894737,277.7894737,305.7894737,305.7894737,305.7894737
906,175.4736842,175.4736842,175.4736842,45.89473684,45.89473684,45.89473684,167.7894737,167.7894737,167.7894737,202.5789474,202.5789474,202.5789474,264.5789474,264.5789474,264.5789474,300.8947368,300.8947368,300.8947368
907,155.3684211,155.3684211,155.3684211,86.42105263,86.42105263,86.42105263,181.5789474,181.5789474,181.5789474,285.8421053,285.8421053,285.8421053,319.3684211,319.3684211,319.3684211,340.0526316,340.0526316,340.0526316
908,186.7368421,186.7368421,186.7368421,79.36842105,79.36842105,79.36842105,244.4210526,244.4210526,244.4210526,198.7894737,198.7894737,198.7894737,294.2105263,294.2105263,294.2105263,278.3684211,278.3684211,278.3684211
909,180.5263158,180.5263158,180.5263158,61.10526316,61.10526316,61.10526316,287.5263158,287.5263158,287.5263158,177.4736842,177.4736842,177.4736842,254.8947368,254.8947368,254.8947368,308.7368421,308.7368421,308.7368421
910,173.3684211,173.3684211,173.3684211,54,54,54,193.4736842,193.4736842,193.4736842,233,233,233,222.3157895,222.3157895,222.3157895,269.6842105,269.6842105,269.6842105
911,185.6315789,185.6315789,185.6315789,54.15789474,54.15789474,54.15789474,227.1578947,227.1578947,227.1578947,152.1578947,152.1578947,152.1578947,275.5789474,275.5789474,275.5789474,313.3684211,313.3684211,313.3684211
912,199.6315789,199.6315789,199.6315789,102.4736842,102.4736842,102.4736842,213.4210526,213.4210526,213.4210526,170.7368421,170.7368421,170.7368421,266.9473684,266.9473684,266.9473684,340.5789474,340.5789474,340.5789474
913,201.7894737,201.7894737,201.7894737,59.47368421,59.47368421,59.47368421,121.5263158,121.5263158,121.5263158,184.6315789,184.6315789,184.6315789,230.4210526,230.4210526,230.4210526,282.5789474,282.5789474,282.5789474
914,171.5789474,171.5789474,171.5789474,72.84210526,72.84210526,72.84210526,230.2105263,230.2105263,230.2105263,145.7368421,145.7368421,145.7368421,256.1052632,256.1052632,256.1052632,305.4210526,305.4210526,305.4210526
915,173.1578947,173.1578947,173.1578947,104.7894737,104.7894737,104.7894737,289.6842105,289.6842105,289.6842105,109.5789474,109.5789474,109.5789474,272.4736842,272.4736842,272.4736842,366.1052632,366.1052632,366.1052632
916,147.8421053,147.8421053,147.8421053,58.47368421,58.47368421,58.47368421,287.4210526,287.4210526,287.4210526,139.0526316,139.0526316,139.0526316,218.5789474,218.5789474,218.5789474,324.8947368,324.8947368,324.8947368
917,170.8947368,170.8947368,170.8947368,54,54,54,151,151,151,149.7894737,149.7894737,149.7894737,319.6842105,319.6842105,319.6842105,262,262,262
918,190.7368421,190.7368421,190.7368421,119.3157895,119.3157895,119.3157895,250.5263158,250.5263158,250.5263158,130.0526316,130.0526316,130.0526316,293.4736842,293.4736842,293.4736842,334.1052632,334.1052632,334.1052632
919,182.3157895,182.3157895,182.3157895,69,69,69,221.5789474,221.5789474,221.5789474,189.1578947,189.1578947,189.1578947,183.8421053,183.8421053,183.8421053,258.7894737,258.7894737,258.7894737
920,152.4210526,152.4210526,152.4210526,58.05263158,58.05263158,58.05263158,235.1052632,235.1052632,235.1052632,162.7368421,162.7368421,162.7368421,189.4210526,189.4210526,189.4210526,238.5789474,238.5789474,238.5789474
921,177.8421053,177.8421053,177.8421053,67.84210526,67.84210526,67.84210526,250.6842105,250.6842105,250.6842105,218.7894737,218.7894737,218.7894737,179.9473684,179.9473684,179.9473684,328.5263158,328.5263158,328.5263158
922,197.3157895,197.3157895,197.3157895,66.36842105,66.36842105,66.36842105,238.4210526,238.4210526,238.4210526,138.7368421,138.7368421,138.7368421,285.5789474,285.5789474,285.5789474,285.9473684,285.9473684,285.9473684
923,192.1052632,192.1052632,192.1052632,76.68421053,76.68421053,76.68421053,264.8421053,264.8421053,264.8421053,157.8421053,157.8421053,157.8421053,294.2105263,294.2105263,294.2105263,325.8421053,325.8421053,325.8421053
924,229.6315789,229.6315789,229.6315789,47.73684211,47.73684211,47.73684211,292.0526316,292.0526316,292.0526316,92.05263158,92.05263158,92.05263158,268.3157895,268.3157895,268.3157895,299.4736842,299.4736842,299.4736842
925,187.4210526,187.4210526,187.4210526,69,69,69,237.1578947,237.1578947,237.1578947,111.8421053,111.8421053,111.8421053,274.4210526,274.4210526,274.4210526,261.3684211,261.3684211,261.3684211
926,150.4210526,150.4210526,150.4210526,86.73684211,86.73684211,86.73684211,212.8421053,212.8421053,212.8421053,164.8947368,164.8947368,164.8947368,279.1052632,279.1052632,279.1052632,288.6315789,288.6315789,288.6315789
927,221.4736842,221.4736842,221.4736842,60.73684211,60.73684211,60.73684211,231,231,231,81.52631579,81.52631579,81.52631579,180.7368421,180.7368421,180.7368421,263.1052632,263.1052632,263.1052632
928,222.7368421,222.7368421,222.7368421,40.78947368,40.78947368,40.78947368,112.5263158,112.5263158,112.5263158,163,163,163,268.6315789,268.6315789,268.6315789,277.7368421,277.7368421,277.7368421
929,195.1052632,195.1052632,195.1052632,64.78947368,64.78947368,64.78947368,148.8947368,148.8947368,148.8947368,160.7894737,160.7894737,160.7894737,218.5263158,218.5263158,218.5263158,245.9473684,245.9473684,245.9473684
930,166.2105263,166.2105263,166.2105263,54.15789474,54.15789474,54.15789474,124.2105263,124.2105263,124.2105263,141.5789474,141.5789474,141.5789474,163.6842105,163.6842105,163.6842105,304.6315789,304.6315789,304.6315789
931,147.9473684,147.9473684,147.9473684,81.68421053,81.68421053,81.68421053,68.78947368,68.78947368,68.78947368,130.6842105,130.6842105,130.6842105,88.63157895,88.63157895,88.63157895,315.5263158,315.5263158,315.5263158
932,197,197,197,85.31578947,85.31578947,85.31578947,109.8947368,109.8947368,109.8947368,168.0526316,168.0526316,168.0526316,46.78947368,46.78947368,46.78947368,333.4736842,333.4736842,333.4736842
933,169.3684211,169.3684211,169.3684211,60.57894737,60.57894737,60.57894737,144.2631579,144.2631579,144.2631579,115.6315789,115.6315789,115.6315789,39.15789474,39.15789474,39.15789474,306.6842105,306.6842105,306.6842105
934,202.7368421,202.7368421,202.7368421,69.26315789,69.26315789,69.26315789,78.05263158,78.05263158,78.05263158,183.8421053,183.8421053,183.8421053,70.94736842,70.94736842,70.94736842,265.4736842,265.4736842,265.4736842
935,206.2105263,206.2105263,206.2105263,64.73684211,64.73684211,64.73684211,169.5263158,169.5263158,169.5263158,115.4210526,115.4210526,115.4210526,114.7368421,114.7368421,114.7368421,255.7368421,255.7368421,255.7368421
936,193.3684211,193.3684211,193.3684211,89.21052632,89.21052632,89.21052632,226.5789474,226.5789474,226.5789474,151,151,151,118.8947368,118.8947368,118.8947368,292.8947368,292.8947368,292.8947368
937,212.0526316,212.0526316,212.0526316,59.52631579,59.52631579,59.52631579,136.7894737,136.7894737,136.7894737,99.52631579,99.52631579,99.52631579,143.2631579,143.2631579,143.2631579,334.6315789,334.6315789,334.6315789
938,224.3684211,224.3684211,224.3684211,62.31578947,62.31578947,62.31578947,281,281,281,142.1052632,142.1052632,142.1052632,95.68421053,95.68421053,95.68421053,315.7368421,315.7368421,315.7368421
939,197.5789474,197.5789474,197.5789474,78.73684211,78.73684211,78.73684211,171.7894737,171.7894737,171.7894737,94.10526316,94.10526316,94.10526316,-13.05263158,-13.05263158,-13.05263158,226.7368421,226.7368421,226.7368421
940,205.8947368,205.8947368,205.8947368,70.94736842,70.94736842,70.94736842,248.4736842,248.4736842,248.4736842,125.2631579,125.2631579,125.2631579,206.4210526,206.4210526,206.4210526,212.4736842,212.4736842,212.4736842
941,263.6842105,263.6842105,263.6842105,77.94736842,77.94736842,77.94736842,315.2105263,315.2105263,315.2105263,78.73684211,78.73684211,78.73684211,209.1578947,209.1578947,209.1578947,223.9473684,223.9473684,223.9473684
942,227.0526316,227.0526316,227.0526316,91.89473684,91.89473684,91.89473684,336.8947368,336.8947368,336.8947368,136.3684211,136.3684211,136.3684211,237.8947368,237.8947368,237.8947368,265.2105263,265.2105263,265.2105263
943,202.8421053,202.8421053,202.8421053,43.42105263,43.42105263,43.42105263,323.4736842,323.4736842,323.4736842,189.2631579,189.2631579,189.2631579,218,218,218,263.0526316,263.0526316,263.0526316
944,224.1052632,224.1052632,224.1052632,77,77,77,267.9473684,267.9473684,267.9473684,197.9473684,197.9473684,197.9473684,199.3157895,199.3157895,199.3157895,238.6315789,238.6315789,238.6315789
945,191.1052632,191.1052632,191.1052632,70.63157895,70.63157895,70.63157895,351.0526316,351.0526316,351.0526316,169.1052632,169.1052632,169.1052632,235.0526316,235.0526316,235.0526316,129.4210526,129.4210526,129.4210526
946,199.2105263,199.2105263,199.2105263,69.94736842,69.94736842,69.94736842,301.6842105,301.6842105,301.6842105,138.4736842,138.4736842,138.4736842,231.4736842,231.4736842,231.4736842,192.3157895,192.3157895,192.3157895
947,245.6842105,245.6842105,245.6842105,37.94736842,37.94736842,37.94736842,381.5789474,381.5789474,381.5789474,179.6842105,179.6842105,179.6842105,139.4736842,139.4736842,139.4736842,282.1052632,282.1052632,282.1052632
948,182.3157895,182.3157895,182.3157895,66.05263158,66.05263158,66.05263158,402.3157895,402.3157895,402.3157895,149.6315789,149.6315789,149.6315789,200,200,200,260.8421053,260.8421053,260.8421053
949,189.7894737,189.7894737,189.7894737,56.47368421,56.47368421,56.47368421,366.0526316,366.0526316,366.0526316,160.8947368,160.8947368,160.8947368,120.6315789,120.6315789,120.6315789,218.5789474,218.5789474,218.5789474
950,194.1052632,194.1052632,194.1052632,31.42105263,31.42105263,31.42105263,410.4736842,410.4736842,410.4736842,175.2631579,175.2631579,175.2631579,134.1052632,134.1052632,134.1052632,211.8947368,211.8947368,211.8947368
951,208.3157895,208.3157895,208.3157895,60.36842105,60.36842105,60.36842105,282.2631579,282.2631579,282.2631579,91.15789474,91.15789474,91.15789474,182.2631579,182.2631579,182.2631579,252.3157895,252.3157895,252.3157895
952,154.7894737,154.7894737,154.7894737,80.73684211,80.73684211,80.73684211,375.3684211,375.3684211,375.3684211,161.9473684,161.9473684,161.9473684,236.7368421,236.7368421,236.7368421,289.1052632,289.1052632,289.1052632
953,187.2631579,187.2631579,187.2631579,63.26315789,63.26315789,63.26315789,305.6842105,305.6842105,305.6842105,118.1578947,118.1578947,118.1578947,311.0526316,311.0526316,311.0526316,254.8421053,254.8421053,254.8421053
954,152,152,152,71.05263158,71.05263158,71.05263158,295,295,295,121.1578947,121.1578947,121.1578947,305.8947368,305.8947368,305.8947368,268.3157895,268.3157895,268.3157895
955,224.3684211,224.3684211,224.3684211,59.52631579,59.52631579,59.52631579,288.5263158,288.5263158,288.5263158,129.7894737,129.7894737,129.7894737,313.3684211,313.3684211,313.3684211,279.2631579,279.2631579,279.2631579
956,195,195,195,74.15789474,74.15789474,74.15789474,289.5789474,289.5789474,289.5789474,100.2105263,100.2105263,100.2105263,294.3157895,294.3157895,294.3157895,258.6315789,258.6315789,258.6315789
957,251.4210526,251.4210526,251.4210526,44.84210526,44.84210526,44.84210526,228.8947368,228.8947368,228.8947368,142.5789474,142.5789474,142.5789474,223.0526316,223.0526316,223.0526316,299.4210526,299.4210526,299.4210526
958,162.6842105,162.6842105,162.6842105,99,99,99,215.7368421,215.7368421,215.7368421,112.2105263,112.2105263,112.2105263,278.4736842,278.4736842,278.4736842,352.7894737,352.7894737,352.7894737
959,140,140,140,53.15789474,53.15789474,53.15789474,303.9473684,303.9473684,303.9473684,171.3157895,171.3157895,171.3157895,328.6315789,328.6315789,328.6315789,281.6315789,281.6315789,281.6315789
960,125.8947368,125.8947368,125.8947368,98.89473684,98.89473684,98.89473684,227.4210526,227.4210526,227.4210526,131.1052632,131.1052632,131.1052632,308.3157895,308.3157895,308.3157895,217.7368421,217.7368421,217.7368421
961,158.4210526,158.4210526,158.4210526,83.21052632,83.21052632,83.21052632,269.4736842,269.4736842,269.4736842,150,150,150,296.7894737,296.7894737,296.7894737,269.4210526,269.4210526,269.4210526
962,153.6842105,153.6842105,153.6842105,86.84210526,86.84210526,86.84210526,290.9473684,290.9473684,290.9473684,173.3684211,173.3684211,173.3684211,226.7894737,226.7894737,226.7894737,282.3157895,282.3157895,282.3157895
963,108.6842105,108.6842105,108.6842105,146.2105263,146.2105263,146.2105263,243.2631579,243.2631579,243.2631579,174.6842105,174.6842105,174.6842105,336.1052632,336.1052632,336.1052632,241.0526316,241.0526316,241.0526316
964,124.8947368,124.8947368,124.8947368,70.52631579,70.52631579,70.52631579,199.3157895,199.3157895,199.3157895,165.5263158,165.5263158,165.5263158,254.8421053,254.8421053,254.8421053,235.2631579,235.2631579,235.2631579
965,125.5263158,125.5263158,125.5263158,45.78947368,45.78947368,45.78947368,264.0526316,264.0526316,264.0526316,216.7894737,216.7894737,216.7894737,213.2631579,213.2631579,213.2631579,222.4736842,222.4736842,222.4736842
966,150.1052632,150.1052632,150.1052632,98.15789474,98.15789474,98.15789474,249.1052632,249.1052632,249.1052632,134.9473684,134.9473684,134.9473684,240.1052632,240.1052632,240.1052632,278.2631579,278.2631579,278.2631579
967,98.63157895,98.63157895,98.63157895,46.47368421,46.47368421,46.47368421,278.6315789,278.6315789,278.6315789,122.6315789,122.6315789,122.6315789,372,372,372,266.4210526,266.4210526,266.4210526
968,152.3684211,152.3684211,152.3684211,104.8947368,104.8947368,104.8947368,245.7894737,245.7894737,245.7894737,203.1578947,203.1578947,203.1578947,264.4210526,264.4210526,264.4210526,266,266,266
969,202.0526316,202.0526316,202.0526316,82.94736842,82.94736842,82.94736842,272,272,272,143.9473684,143.9473684,143.9473684,305,305,305,221.8947368,221.8947368,221.8947368
970,101.8947368,101.8947368,101.8947368,86.31578947,86.31578947,86.31578947,233.8421053,233.8421053,233.8421053,130.7894737,130.7894737,130.7894737,272.1578947,272.1578947,272.1578947,224.7894737,224.7894737,224.7894737
971,108.1578947,108.1578947,108.1578947,83.31578947,83.31578947,83.31578947,347.7894737,347.7894737,347.7894737,222.2105263,222.2105263,222.2105263,379,379,379,203.9473684,203.9473684,203.9473684
972,145.4210526,145.4210526,145.4210526,105.4736842,105.4736842,105.4736842,297.4736842,297.4736842,297.4736842,187.2105263,187.2105263,187.2105263,364.6842105,364.6842105,364.6842105,237.5789474,237.5789474,237.5789474
973,167.1578947,167.1578947,167.1578947,59.42105263,59.42105263,59.42105263,324.8947368,324.8947368,324.8947368,208.6842105,208.6842105,208.6842105,363.0526316,363.0526316,363.0526316,285.3684211,285.3684211,285.3684211
974,106,106,106,66.78947368,66.78947368,66.78947368,344.5789474,344.5789474,344.5789474,195.8947368,195.8947368,195.8947368,301.3684211,301.3684211,301.3684211,271.7894737,271.7894737,271.7894737
975,203.7368421,203.7368421,203.7368421,48.36842105,48.36842105,48.36842105,323.2631579,323.2631579,323.2631579,243.7368421,243.7368421,243.7368421,274.5789474,274.5789474,274.5789474,184.6315789,184.6315789,184.6315789
976,164.1578947,164.1578947,164.1578947,64.21052632,64.21052632,64.21052632,273.4736842,273.4736842,273.4736842,162.8421053,162.8421053,162.8421053,255.6315789,255.6315789,255.6315789,153.7894737,153.7894737,153.7894737
977,215.3684211,215.3684211,215.3684211,77.84210526,77.84210526,77.84210526,231.5263158,231.5263158,231.5263158,189.9473684,189.9473684,189.9473684,328.2105263,328.2105263,328.2105263,284.2631579,284.2631579,284.2631579
978,198.7368421,198.7368421,198.7368421,85.47368421,85.47368421,85.47368421,310,310,310,185.5789474,185.5789474,185.5789474,248.6315789,248.6315789,248.6315789,261,261,261
979,148.3684211,148.3684211,148.3684211,49.47368421,49.47368421,49.47368421,299.2105263,299.2105263,299.2105263,221.1578947,221.1578947,221.1578947,273.4736842,273.4736842,273.4736842,269.1052632,269.1052632,269.1052632
980,219.3157895,219.3157895,219.3157895,70.73684211,70.73684211,70.73684211,195.1578947,195.1578947,195.1578947,233.6842105,233.6842105,233.6842105,264.1578947,264.1578947,264.1578947,282.3157895,282.3157895,282.3157895
981,184.9473684,184.9473684,184.9473684,86.31578947,86.31578947,86.31578947,335.6315789,335.6315789,335.6315789,224.6315789,224.6315789,224.6315789,293.0526316,293.0526316,293.0526316,246.5263158,246.5263158,246.5263158
982,209.7368421,209.7368421,209.7368421,54.89473684,54.89473684,54.89473684,346.1052632,346.1052632,346.1052632,197.4736842,197.4736842,197.4736842,301.6315789,301.6315789,301.6315789,259.8421053,259.8421053,259.8421053
983,279.4736842,279.4736842,279.4736842,97,97,97,241.2631579,241.2631579,241.2631579,267.9473684,267.9473684,267.9473684,260.2631579,260.2631579,260.2631579,240.2105263,240.2105263,240.2105263
984,228.8947368,228.8947368,228.8947368,59,59,59,256.6315789,256.6315789,256.6315789,255.0526316,255.0526316,255.0526316,251.9473684,251.9473684,251.9473684,261.7368421,261.7368421,261.7368421
985,182.7368421,182.7368421,182.7368421,51.52631579,51.52631579,51.52631579,294.7894737,294.7894737,294.7894737,220.3157895,220.3157895,220.3157895,284.3684211,284.3684211,284.3684211,276.8421053,276.8421053,276.8421053
986,191,191,191,55.21052632,55.21052632,55.21052632,275.1052632,275.1052632,275.1052632,259,259,259,322.6315789,322.6315789,322.6315789,270.3157895,270.3157895,270.3157895
987,241.7894737,241.7894737,241.7894737,64.78947368,64.78947368,64.78947368,298.0526316,298.0526316,298.0526316,208,208,208,357.2105263,357.2105263,357.2105263,213.6842105,213.6842105,213.6842105
988,224,224,224,51.21052632,51.21052632,51.21052632,235.1052632,235.1052632,235.1052632,250.3157895,250.3157895,250.3157895,334.8947368,334.8947368,334.8947368,234.4736842,234.4736842,234.4736842
989,189.1052632,189.1052632,189.1052632,90.52631579,90.52631579,90.52631579,365.8421053,365.8421053,365.8421053,296.2631579,296.2631579,296.2631579,377.5263158,377.5263158,377.5263158,246.2105263,246.2105263,246.2105263
990,174.6842105,174.6842105,174.6842105,65.15789474,65.15789474,65.15789474,306.4210526,306.4210526,306.4210526,295.6842105,295.6842105,295.6842105,354.6315789,354.6315789,354.6315789,329.7894737,329.7894737,329.7894737
991,194.4736842,194.4736842,194.4736842,69.15789474,69.15789474,69.15789474,352.6842105,352.6842105,352.6842105,257.4736842,257.4736842,257.4736842,284.8947368,284.8947368,284.8947368,276.1052632,276.1052632,276.1052632
